symbol,timestamp,close,future_close,forward_return,true_label,pred_signal,hybrid_score,technical_score,sentiment_score,volatility_index,confidence,reason
BTCUSDT,2025-10-10T00:00:00+00:00,121745.27,112514.58,-0.0758197012499952,SELL,HOLD,-0.0095,-0.0315,0.0,0.0,0.0095,Neutral sentiment and technical indicators showing balanced market conditions
BTCUSDT,2025-10-10T01:00:00+00:00,121623.97,111095.37,-0.08656681737983069,SELL,HOLD,0.0271,0.0903,0.0,0.0,0.0271,Neutral sentiment and technical indicators showing balanced market conditions
BTCUSDT,2025-10-10T02:00:00+00:00,121059.73,113196.48,-0.06495347379347369,SELL,HOLD,0.1031,0.3438,0.0,0.0,0.1031,Mixed signals with sentiment and technical indicators showing conflicting trends
BTCUSDT,2025-10-10T03:00:00+00:00,121026.01,112300.01,-0.07210020391484442,SELL,HOLD,0.0578,0.1926,0.0,0.0,0.0578,Neutral sentiment and technical indicators showing balanced market conditions
BTCUSDT,2025-10-10T04:00:00+00:00,121234.51,112945.79,-0.06836931167536374,SELL,HOLD,-0.024,-0.0801,0.0,0.0,0.024,Neutral sentiment and technical indicators showing balanced market conditions
BTCUSDT,2025-10-10T05:00:00+00:00,121583.89,112389.48,-0.0756219430057716,SELL,HOLD,-0.0613,-0.2044,0.0,0.0,0.0613,Neutral sentiment and technical indicators showing balanced market conditions
BTCUSDT,2025-10-10T06:00:00+00:00,121378.18,112045.99,-0.07688523588012268,SELL,HOLD,-0.1724,-0.5745,0.0,0.0,0.1724,Mixed signals with sentiment and technical indicators showing conflicting trends
BTCUSDT,2025-10-10T07:00:00+00:00,120932.05,110384.61,-0.08721790460014531,SELL,HOLD,-0.0254,-0.0846,0.0,0.0,0.0254,Neutral sentiment and technical indicators showing balanced market conditions
BTCUSDT,2025-10-10T08:00:00+00:00,121631.54,111328.38,-0.08470796308260167,SELL,HOLD,-0.1276,-0.4255,0.0,0.0,0.1276,Mixed signals with sentiment and technical indicators showing conflicting trends
BTCUSDT,2025-10-10T09:00:00+00:00,121314.73,111642.78,-0.07972609756457437,SELL,HOLD,-0.0659,-0.2198,0.0,0.0,0.0659,Neutral sentiment and technical indicators showing balanced market conditions
BTCUSDT,2025-10-10T10:00:00+00:00,121496.33,112114.64,-0.07721788798064931,SELL,HOLD,-0.0681,-0.227,0.0,0.0,0.0681,Neutral sentiment and technical indicators showing balanced market conditions
BTCUSDT,2025-10-10T11:00:00+00:00,121554.55,112280.0,-0.07629948858352076,SELL,HOLD,-0.04,-0.1332,0.0,0.0,0.04,Neutral sentiment and technical indicators showing balanced market conditions
BTCUSDT,2025-10-10T12:00:00+00:00,121597.21,112380.14,-0.0758000121877797,SELL,HOLD,-0.02,-0.0666,0.0,0.0,0.02,Neutral sentiment and technical indicators showing balanced market conditions
BTCUSDT,2025-10-10T13:00:00+00:00,121684.2,112267.86,-0.07738342364908507,SELL,HOLD,-0.0324,-0.108,0.0,0.0,0.0324,Neutral sentiment and technical indicators showing balanced market conditions
BTCUSDT,2025-10-10T14:00:00+00:00,120493.17,111991.97,-0.07055337659387663,SELL,HOLD,0.0742,0.2474,0.0,0.0,0.0742,Neutral sentiment and technical indicators showing balanced market conditions
BTCUSDT,2025-10-10T15:00:00+00:00,119018.98,111793.2,-0.06071115716165606,SELL,HOLD,-0.06,-0.2,0.0,0.0,0.06,Neutral sentiment and technical indicators showing balanced market conditions
BTCUSDT,2025-10-10T16:00:00+00:00,118205.61,111846.18,-0.05379973082495837,SELL,HOLD,-0.06,-0.2,0.0,0.0,0.06,Neutral sentiment and technical indicators showing balanced market conditions
BTCUSDT,2025-10-10T17:00:00+00:00,117623.8,112005.57,-0.04776439802148881,SELL,HOLD,-0.06,-0.2,0.0,0.0,0.06,Neutral sentiment and technical indicators showing balanced market conditions
BTCUSDT,2025-10-10T18:00:00+00:00,117237.7,111955.27,-0.04505743459655037,SELL,HOLD,-0.06,-0.2,0.0,0.0,0.06,Neutral sentiment and technical indicators showing balanced market conditions
BTCUSDT,2025-10-10T19:00:00+00:00,116661.5,111178.31,-0.04700085289491394,SELL,HOLD,-0.06,-0.2,0.0,0.0,0.06,Neutral sentiment and technical indicators showing balanced market conditions
BTCUSDT,2025-10-10T20:00:00+00:00,114266.82,110244.98,-0.0351969189306223,SELL,HOLD,-0.06,-0.2,0.0,0.0,0.06,Neutral sentiment and technical indicators showing balanced market conditions
BTCUSDT,2025-10-10T21:00:00+00:00,113451.86,110893.54,-0.022549828623347444,SELL,HOLD,-0.06,-0.2,0.0,0.0,0.06,Neutral sentiment and technical indicators showing balanced market conditions
BTCUSDT,2025-10-10T22:00:00+00:00,113700.0,111043.27,-0.023366138962181142,SELL,HOLD,-0.06,-0.2,0.0,0.0,0.06,Neutral sentiment and technical indicators showing balanced market conditions
BTCUSDT,2025-10-10T23:00:00+00:00,112774.5,110644.4,-0.018888135172401614,HOLD,HOLD,-0.06,-0.2,0.0,0.0,0.06,Neutral sentiment and technical indicators showing balanced market conditions
BTCUSDT,2025-10-11T00:00:00+00:00,112514.58,109641.54,-0.025534824020140394,SELL,HOLD,-0.06,-0.2,0.0,0.0,0.06,Neutral sentiment and technical indicators showing balanced market conditions
BTCUSDT,2025-10-11T01:00:00+00:00,111095.37,109978.56,-0.010052714168016163,HOLD,HOLD,-0.06,-0.2,0.0,0.0,0.06,Neutral sentiment and technical indicators showing balanced market conditions
BTCUSDT,2025-10-11T02:00:00+00:00,113196.48,110119.02,-0.027186887790150296,SELL,HOLD,-0.06,-0.2,0.0,0.0,0.06,Neutral sentiment and technical indicators showing balanced market conditions
BTCUSDT,2025-10-11T03:00:00+00:00,112300.01,110676.0,-0.014461352229621305,HOLD,HOLD,-0.06,-0.2,0.0,0.0,0.06,Neutral sentiment and technical indicators showing balanced market conditions
BTCUSDT,2025-10-11T04:00:00+00:00,112945.79,111524.87,-0.012580548597694507,HOLD,HOLD,-0.06,-0.2,0.0,0.0,0.06,Neutral sentiment and technical indicators showing balanced market conditions
BTCUSDT,2025-10-11T05:00:00+00:00,112389.48,111700.38,-0.0061313567782321915,HOLD,HOLD,-0.06,-0.2,0.0,0.0,0.06,Neutral sentiment and technical indicators showing balanced market conditions
BTCUSDT,2025-10-11T06:00:00+00:00,112045.99,111686.01,-0.003212787891829154,HOLD,HOLD,-0.06,-0.2,0.0,0.0,0.06,Neutral sentiment and technical indicators showing balanced market conditions
BTCUSDT,2025-10-11T07:00:00+00:00,110384.61,111525.2,0.010332871584181858,HOLD,HOLD,-0.06,-0.2,0.0,0.0,0.06,Neutral sentiment and technical indicators showing balanced market conditions
BTCUSDT,2025-10-11T08:00:00+00:00,111328.38,111310.9,-0.00015701297369107928,HOLD,HOLD,-0.06,-0.2,0.0,0.0,0.06,Neutral sentiment and technical indicators showing balanced market conditions
BTCUSDT,2025-10-11T09:00:00+00:00,111642.78,111837.04,0.0017400139982181987,HOLD,HOLD,-0.0709,-0.2362,0.0,0.0,0.0709,Neutral sentiment and technical indicators showing balanced market conditions
BTCUSDT,2025-10-11T10:00:00+00:00,112114.64,111651.64,-0.004129701526937071,HOLD,HOLD,0.0396,0.1319,0.0,0.0,0.0396,Neutral sentiment and technical indicators showing balanced market conditions
BTCUSDT,2025-10-11T11:00:00+00:00,112280.0,111848.36,-0.0038443177769861008,HOLD,HOLD,0.0101,0.0337,0.0,0.0,0.0101,Neutral sentiment and technical indicators showing balanced market conditions
BTCUSDT,2025-10-11T12:00:00+00:00,112380.14,111789.6,-0.00525484307102655,HOLD,HOLD,0.0158,0.0527,0.0,0.0,0.0158,Neutral sentiment and technical indicators showing balanced market conditions
BTCUSDT,2025-10-11T13:00:00+00:00,112267.86,111297.52,-0.008643079150168147,HOLD,HOLD,-0.011,-0.0366,0.0,0.0,0.011,Neutral sentiment and technical indicators showing balanced market conditions
BTCUSDT,2025-10-11T14:00:00+00:00,111991.97,112338.1,0.0030906680184302916,HOLD,HOLD,-0.0104,-0.0347,0.0,0.0,0.0104,Neutral sentiment and technical indicators showing balanced market conditions
BTCUSDT,2025-10-11T15:00:00+00:00,111793.2,113198.2,0.01256784849167928,HOLD,HOLD,-0.0598,-0.1993,0.0,0.0,0.0598,Neutral sentiment and technical indicators showing balanced market conditions
BTCUSDT,2025-10-11T16:00:00+00:00,111846.18,114069.35,0.01987703111541237,HOLD,HOLD,0.0451,0.1505,0.0,0.0,0.0451,Neutral sentiment and technical indicators showing balanced market conditions
BTCUSDT,2025-10-11T17:00:00+00:00,112005.57,113799.99,0.016020810393625944,HOLD,HOLD,-0.0116,-0.0387,0.0,0.0,0.0116,Neutral sentiment and technical indicators showing balanced market conditions
BTCUSDT,2025-10-11T18:00:00+00:00,111955.27,113878.93,0.01718239793446069,HOLD,HOLD,0.0387,0.129,0.0,0.0,0.0387,Neutral sentiment and technical indicators showing balanced market conditions
BTCUSDT,2025-10-11T19:00:00+00:00,111178.31,114342.28,0.028458518572552518,BUY,HOLD,0.0507,0.1691,0.0,0.0,0.0507,Neutral sentiment and technical indicators showing balanced market conditions
BTCUSDT,2025-10-11T20:00:00+00:00,110244.98,114927.97,0.04247803392045611,BUY,HOLD,0.0786,0.2621,0.0,0.0,0.0786,Neutral sentiment and technical indicators showing balanced market conditions
BTCUSDT,2025-10-11T21:00:00+00:00,110893.54,114882.06,0.03596710863410082,BUY,HOLD,-0.0667,-0.2222,0.0,0.0,0.0667,Neutral sentiment and technical indicators showing balanced market conditions
BTCUSDT,2025-10-11T22:00:00+00:00,111043.27,115221.4,0.03762614339437221,BUY,HOLD,-0.0058,-0.0192,0.0,0.0,0.0058,Neutral sentiment and technical indicators showing balanced market conditions
BTCUSDT,2025-10-11T23:00:00+00:00,110644.4,114958.8,0.038993387826225356,BUY,HOLD,0.0533,0.1777,0.0,0.0,0.0533,Neutral sentiment and technical indicators showing balanced market conditions
BTCUSDT,2025-10-12T00:00:00+00:00,109641.54,115280.84,0.05143397292668457,BUY,HOLD,0.12,0.4,0.0,0.0,0.12,Mixed signals with sentiment and technical indicators showing conflicting trends
BTCUSDT,2025-10-12T01:00:00+00:00,109978.56,115713.32,0.052144345225105776,BUY,HOLD,0.12,0.4,0.0,0.0,0.12,Mixed signals with sentiment and technical indicators showing conflicting trends
BTCUSDT,2025-10-12T02:00:00+00:00,110119.02,115319.97,0.04723026049450855,BUY,HOLD,0.12,0.4,0.0,0.0,0.12,Mixed signals with sentiment and technical indicators showing conflicting trends
BTCUSDT,2025-10-12T03:00:00+00:00,110676.0,114821.12,0.03745274494922111,BUY,HOLD,0.0751,0.2502,0.0,0.0,0.0751,Neutral sentiment and technical indicators showing balanced market conditions
BTCUSDT,2025-10-12T04:00:00+00:00,111524.87,114708.15,0.028543229864334288,BUY,HOLD,-0.002,-0.0067,0.0,0.0,0.002,Neutral sentiment and technical indicators showing balanced market conditions
BTCUSDT,2025-10-12T05:00:00+00:00,111700.38,114611.82,0.026064727801284132,BUY,HOLD,-0.0244,-0.0814,0.0,0.0,0.0244,Neutral sentiment and technical indicators showing balanced market conditions
BTCUSDT,2025-10-12T06:00:00+00:00,111686.01,115221.22,0.03165311393969582,BUY,HOLD,-0.0203,-0.0677,0.0,0.0,0.0203,Neutral sentiment and technical indicators showing balanced market conditions
BTCUSDT,2025-10-12T07:00:00+00:00,111525.2,115399.67,0.03474075814255434,BUY,HOLD,-0.0009,-0.0031,0.0,0.0,0.0009,Neutral sentiment and technical indicators showing balanced market conditions
BTCUSDT,2025-10-12T08:00:00+00:00,111310.9,115254.23,0.035426270023870096,BUY,HOLD,0.008,0.0267,0.0,0.0,0.008,Neutral sentiment and technical indicators showing balanced market conditions
BTCUSDT,2025-10-12T09:00:00+00:00,111837.04,115127.04,0.029417802903224193,BUY,HOLD,-0.0704,-0.2348,0.0,0.0,0.0704,Neutral sentiment and technical indicators showing balanced market conditions
BTCUSDT,2025-10-12T10:00:00+00:00,111651.64,114810.62,0.028293180467389427,BUY,HOLD,-0.1284,-0.4281,0.0,0.0,0.1284,Mixed signals with sentiment and technical indicators showing conflicting trends
BTCUSDT,2025-10-12T11:00:00+00:00,111848.36,114180.0,0.020846438874919573,BUY,HOLD,-0.103,-0.3432,0.0,0.0,0.103,Mixed signals with sentiment and technical indicators showing conflicting trends
BTCUSDT,2025-10-12T12:00:00+00:00,111789.6,114412.26,0.02346067970544656,BUY,HOLD,-0.0881,-0.2937,0.0,0.0,0.0881,Neutral sentiment and technical indicators showing balanced market conditions
BTCUSDT,2025-10-12T13:00:00+00:00,111297.52,115345.79,0.03637340706243939,BUY,HOLD,-0.0799,-0.2663,0.0,0.0,0.0799,Neutral sentiment and technical indicators showing balanced market conditions
BTCUSDT,2025-10-12T14:00:00+00:00,112338.1,114036.63,0.015119803521690315,HOLD,HOLD,-0.18,-0.6,0.0,0.0,0.18,Mixed signals with sentiment and technical indicators showing conflicting trends
BTCUSDT,2025-10-12T15:00:00+00:00,113198.2,114312.1,0.009840262477671984,HOLD,HOLD,-0.18,-0.6,0.0,0.0,0.18,Mixed signals with sentiment and technical indicators showing conflicting trends
BTCUSDT,2025-10-12T16:00:00+00:00,114069.35,114669.24,0.005258993761251374,HOLD,HOLD,-0.18,-0.6,0.0,0.0,0.18,Mixed signals with sentiment and technical indicators showing conflicting trends
BTCUSDT,2025-10-12T17:00:00+00:00,113799.99,115040.55,0.010901231186399907,HOLD,HOLD,-0.18,-0.6,0.0,0.0,0.18,Mixed signals with sentiment and technical indicators showing conflicting trends
BTCUSDT,2025-10-12T18:00:00+00:00,113878.93,115160.63,0.011254935394984934,HOLD,HOLD,-0.18,-0.6,0.0,0.0,0.18,Mixed signals with sentiment and technical indicators showing conflicting trends
BTCUSDT,2025-10-12T19:00:00+00:00,114342.28,115792.84,0.012686121004408848,HOLD,HOLD,-0.18,-0.6,0.0,0.0,0.18,Mixed signals with sentiment and technical indicators showing conflicting trends
BTCUSDT,2025-10-12T20:00:00+00:00,114927.97,115713.37,0.006833845581715175,HOLD,HOLD,-0.18,-0.6,0.0,0.0,0.18,Mixed signals with sentiment and technical indicators showing conflicting trends
BTCUSDT,2025-10-12T21:00:00+00:00,114882.06,115700.0,0.007119823582550681,HOLD,HOLD,-0.18,-0.6,0.0,0.0,0.18,Mixed signals with sentiment and technical indicators showing conflicting trends
BTCUSDT,2025-10-12T22:00:00+00:00,115221.4,115507.19,0.0024803552117923246,HOLD,HOLD,-0.18,-0.6,0.0,0.0,0.18,Mixed signals with sentiment and technical indicators showing conflicting trends
BTCUSDT,2025-10-12T23:00:00+00:00,114958.8,115166.0,0.0018023848543999858,HOLD,HOLD,-0.18,-0.6,0.0,0.0,0.18,Mixed signals with sentiment and technical indicators showing conflicting trends
BTCUSDT,2025-10-13T00:00:00+00:00,115280.84,114959.03,-0.002791530665460086,HOLD,HOLD,-0.18,-0.6,0.0,0.0,0.18,Mixed signals with sentiment and technical indicators showing conflicting trends
BTCUSDT,2025-10-13T01:00:00+00:00,115713.32,114274.57,-0.012433745743359537,HOLD,HOLD,-0.18,-0.6,0.0,0.0,0.18,Mixed signals with sentiment and technical indicators showing conflicting trends
BTCUSDT,2025-10-13T02:00:00+00:00,115319.97,113647.05,-0.014506767561594044,HOLD,HOLD,0.06,0.2,0.0,0.0,0.06,Neutral sentiment and technical indicators showing balanced market conditions
BTCUSDT,2025-10-13T03:00:00+00:00,114821.12,113500.0,-0.011505897172924244,HOLD,HOLD,0.06,0.2,0.0,0.0,0.06,Neutral sentiment and technical indicators showing balanced market conditions
BTCUSDT,2025-10-13T04:00:00+00:00,114708.15,113062.09,-0.01434998297854161,HOLD,HOLD,0.06,0.2,0.0,0.0,0.06,Neutral sentiment and technical indicators showing balanced market conditions
BTCUSDT,2025-10-13T05:00:00+00:00,114611.82,112493.11,-0.018485964187637944,HOLD,HOLD,0.0989,0.3297,0.0,0.0,0.0989,Neutral sentiment and technical indicators showing balanced market conditions
BTCUSDT,2025-10-13T06:00:00+00:00,115221.22,111987.38,-0.028066357915668628,SELL,HOLD,0.1142,0.3808,0.0,0.0,0.1142,Mixed signals with sentiment and technical indicators showing conflicting trends
BTCUSDT,2025-10-13T07:00:00+00:00,115399.67,111724.41,-0.03184809800582614,SELL,HOLD,0.0743,0.2476,0.0,0.0,0.0743,Neutral sentiment and technical indicators showing balanced market conditions
BTCUSDT,2025-10-13T08:00:00+00:00,115254.23,111803.33,-0.029941634246309176,SELL,HOLD,-0.085,-0.2832,0.0,0.0,0.085,Neutral sentiment and technical indicators showing balanced market conditions
BTCUSDT,2025-10-13T09:00:00+00:00,115127.04,111287.89,-0.03334707467507194,SELL,HOLD,-0.0409,-0.1364,0.0,0.0,0.0409,Neutral sentiment and technical indicators showing balanced market conditions
BTCUSDT,2025-10-13T10:00:00+00:00,114810.62,110623.58,-0.03646910015815605,SELL,HOLD,0.0413,0.1378,0.0,0.0,0.0413,Neutral sentiment and technical indicators showing balanced market conditions
BTCUSDT,2025-10-13T11:00:00+00:00,114180.0,111313.98,-0.025100893326326888,SELL,HOLD,0.0889,0.2965,0.0,0.0,0.0889,Neutral sentiment and technical indicators showing balanced market conditions
BTCUSDT,2025-10-13T12:00:00+00:00,114412.26,110803.28,-0.03154364750770587,SELL,HOLD,0.0996,0.3321,0.0,0.0,0.0996,Neutral sentiment and technical indicators showing balanced market conditions
BTCUSDT,2025-10-13T13:00:00+00:00,115345.79,111014.38,-0.03755152225321782,SELL,HOLD,0.0011,0.0038,0.0,0.0,0.0011,Neutral sentiment and technical indicators showing balanced market conditions
BTCUSDT,2025-10-13T14:00:00+00:00,114036.63,111435.21,-0.022812143782221538,SELL,HOLD,0.1075,0.3585,0.0,0.0,0.1075,Mixed signals with sentiment and technical indicators showing conflicting trends
BTCUSDT,2025-10-13T15:00:00+00:00,114312.1,112900.43,-0.012349261364282632,HOLD,HOLD,0.1197,0.3989,0.0,0.0,0.1197,Mixed signals with sentiment and technical indicators showing conflicting trends
BTCUSDT,2025-10-13T16:00:00+00:00,114669.24,112328.83,-0.0204100942850934,SELL,HOLD,0.0719,0.2397,0.0,0.0,0.0719,Neutral sentiment and technical indicators showing balanced market conditions
BTCUSDT,2025-10-13T17:00:00+00:00,115040.55,112774.97,-0.019693751464157652,HOLD,HOLD,0.0155,0.0518,0.0,0.0,0.0155,Neutral sentiment and technical indicators showing balanced market conditions
BTCUSDT,2025-10-13T18:00:00+00:00,115160.63,112861.36,-0.019965764341511538,HOLD,HOLD,0.0002,0.0008,0.0,0.0,0.0002,Neutral sentiment and technical indicators showing balanced market conditions
BTCUSDT,2025-10-13T19:00:00+00:00,115792.84,112613.7,-0.0274554108872362,SELL,HOLD,-0.041,-0.1366,0.0,0.0,0.041,Neutral sentiment and technical indicators showing balanced market conditions
BTCUSDT,2025-10-13T20:00:00+00:00,115713.37,112992.87,-0.02351067988081239,SELL,HOLD,0.1777,0.5922,0.0,0.0,0.1777,Mixed signals with sentiment and technical indicators showing conflicting trends
BTCUSDT,2025-10-13T21:00:00+00:00,115700.0,113128.7,-0.02222385479688853,SELL,HOLD,0.1897,0.6323,0.0,0.0,0.1897,Mixed signals with sentiment and technical indicators showing conflicting trends
BTCUSDT,2025-10-13T22:00:00+00:00,115507.19,113211.87,-0.019871663400347694,HOLD,HOLD,0.193,0.6434,0.0,0.0,0.193,Mixed signals with sentiment and technical indicators showing conflicting trends
BTCUSDT,2025-10-13T23:00:00+00:00,115166.0,113028.14,-0.018563291249153402,HOLD,HOLD,0.0275,0.0916,0.0,0.0,0.0275,Neutral sentiment and technical indicators showing balanced market conditions
BTCUSDT,2025-10-14T00:00:00+00:00,114959.03,112993.86,-0.017094524892911835,HOLD,HOLD,0.0202,0.0674,0.0,0.0,0.0202,Neutral sentiment and technical indicators showing balanced market conditions
BTCUSDT,2025-10-14T01:00:00+00:00,114274.57,112738.17,-0.013444811037136335,HOLD,HOLD,0.0238,0.0794,0.0,0.0,0.0238,Neutral sentiment and technical indicators showing balanced market conditions
